L,994,3121334.832,1.7467455372E7
Q,386,3121650.644,1.7497770534E7
L,995,3121496.0,1.7445450821E7
P,392,3121486.495,1.7493481407E7
M,1453,3121154.003,1.7465707729E7
T,19,3121195.874,1.748613163E7
T,20,3121493.953,1.7487143614E7
K,1729,3121691.058,1.7482883885E7
M,1454,3120931.605,1.746614748E7
Q,387,3120762.414,1.7492193697E7
M,1455,3120806.687,1.7455920177E7
P,393,3121929.77,1.7454946119E7
K,1730,3120997.356,1.7477710424E7
K,1731,3120919.759,1.7472135765E7
Q,388,3121270.272,1.7447874018E7
O,299,3121890.497,1.7473187852E7
K,1732,3120967.72,1.7474329852E7
Q,389,3120922.817,1.744793909E7
N,341,3121580.491,1.7478882624E7
Q,390,3121866.154,1.7500316177E7
O,300,3121389.864,1.7475034884E7
Q,391,3120901.296,1.7446321671E7
O,301,3120998.995,1.7475821708E7
M,1456,3120855.628,1.7495636244E7
L,996,3121075.482,1.7502444791E7
M,1457,3121396.609,1.7454719742E7
O,302,3122022.021,1.7439423267E7
Q,392,3121022.185,1.7492071812E7
L,997,3121644.017,1.7443480974E7
T,21,3121355.618,1.7487101874E7
T,22,3120878.308,1.7488289468E7
K,1733,3120879.847,1.7481823309E7
K,1734,3120952.017,1.7444158611E7
K,1735,3121271.375,1.7440262337E7
Q,393,3121010.717,1.7449977426E7
M,1458,3121601.723,1.7493621643E7
Q,394,3120989.143,1.7498968028E7
T,23,3121597.948,1.7485028481E7
T,24,3121621.885,1.7486153452E7
Q,395,3121601.737,1.7449017134E7
K,1736,3120739.301,1.7480478839E7
Q,396,3121510.826,1.7497311595E7
K,1737,3121679.894,1.747178148E7
K,1738,3121766.071,1.7482717961E7
Q,397,3121363.63,1.7490545449E7
O,303,3121685.591,1.7444648027E7
Q,398,3121994.007,1.7448455769E7
K,1739,3121552.291,1.7480501561E7
K,1740,3121479.641,1.7443455392E7
O,304,3122073.558,1.7472707965E7
N,342,3121425.541,1.7479413353E7
K,1741,3121338.436,1.7484367846E7
O,305,3122022.273,1.7439691821E7
L,998,3121748.592,1.7470657308E7
Q,399,3122217.93,1.7449213708E7
M,1459,3122361.491,1.7496030725E7
Q,400,3121901.11,1.7498482657E7
M,1460,3122011.237,1.7495628882E7
O,306,3121828.512,1.7473903214E7
Q,401,3122005.812,1.7445842471E7
Q,402,3121460.298,1.7489455659E7
K,1742,3122504.106,1.7485751683E7
Q,403,3121670.912,1.7500204042E7
K,1743,3122655.092,1.7482897873E7
K,1744,3122413.538,1.7441368891E7
L,999,3122293.645,1.7492523185E7
O,307,3122364.934,1.7476067813E7
M,1461,3121644.59,1.7494729805E7
Q,404,3122735.038,1.7497870813E7
Q,405,3122608.028,1.7496817417E7
L,1000,3122308.846,1.7471508744E7
K,1745,3122818.286,1.7485439361E7
P,394,3122695.844,1.74562466E7
K,1746,3122413.332,1.7483872371E7
Q,406,3122594.934,1.7499284974E7
K,1747,3123335.622,1.7487298128E7
L,1001,3122691.26,1.750167E7
O,308,3122801.363,1.7439803297E7
O,309,3122544.068,1.747644596E7
K,1748,3122644.879,1.7479632785E7
L,1002,3122684.073,1.7490345558E7
L,1003,3122901.741,1.7470798363E7
O,310,3122999.702,1.7474918579E7
M,1462,3123205.946,1.7454676056E7
N,343,3123093.442,1.7481293897E7
M,1463,3122265.847,1.7493872999E7
L,1004,3123379.677,1.7445294988E7
K,1749,3122878.331,1.7487270587E7
O,311,3123472.85,1.74754928E7
Q,407,3122138.958,1.7500393623E7
Q,408,3122346.806,1.7446287667E7
K,1750,3123321.789,1.747710136E7
K,1751,3122417.44,1.7443563421E7
K,1752,3121726.724,1.7442638034E7
M,1464,3123040.051,1.7493424885E7
Q,409,3123041.042,1.744782456E7
K,1753,3122206.468,1.7442058434E7
M,1465,3123569.642,1.7495291573E7
M,1466,3122951.633,1.7468285048E7
K,1754,3123684.291,1.7441084423E7
K,1755,3122546.148,1.7479027051E7
L,1005,3123550.059,1.749266232E7
N,344,3123538.222,1.748037129E7
L,1006,3123347.189,1.7453108118E7
K,1756,3122358.575,1.7441157522E7
Q,410,3123154.549,1.7500635018E7
O,312,3123305.892,1.7473532884E7
N,345,3122622.203,1.7485823717E7
M,1467,3122970.833,1.7494753542E7
K,1757,3122604.924,1.747222613E7
O,313,3122839.847,1.7473896106E7
L,1007,3122661.072,1.745227994E7
O,314,3123713.842,1.7441446793E7
P,395,3123144.709,1.7463977063E7
L,1008,3122700.617,1.7470843159E7
Q,411,3123295.338,1.7447020792E7
N,346,3122608.292,1.7488511073E7
O,315,3123870.038,1.74403356E7
K,1758,3123464.412,1.7483656751E7
M,1468,3122590.31,1.7497175817E7
M,1469,3123096.096,1.7497659395E7
L,1009,3122941.866,1.7470350576E7
K,1759,3122735.757,1.7482504231E7
K,1760,3123406.4,1.7481243508E7
L,1010,3123188.695,1.7490348211E7
L,1011,3123095.228,1.7444728268E7
O,316,3123299.754,1.7474901213E7
Q,412,3122624.669,1.7447724438E7
O,317,3123865.639,1.7440223316E7
K,1761,3123486.519,1.7480468276E7
L,1012,3122959.247,1.744801343E7
Q,413,3122895.039,1.7500809173E7
Q,414,3122849.486,1.7446920343E7
L,1013,3123195.831,1.7492870316E7
L,1014,3122978.283,1.7490345284E7
K,1762,3123174.502,1.7486263244E7
O,318,3123059.96,1.74416913E7
K,1763,3123439.539,1.7485767696E7
L,1015,3123451.005,1.7445842514E7
O,319,3123132.003,1.7473258526E7
M,1470,3123790.841,1.7493557004E7
P,396,3123761.394,1.7465143831E7
K,1764,3123172.475,1.7484548607E7
P,397,3122908.186,1.7456387377E7
L,1016,3122926.24,1.7451675989E7
N,347,3123587.08,1.7480291669E7
L,1017,3123482.759,1.7453292503E7
N,348,3123725.686,1.7478721594E7
Q,415,3123378.642,1.7499330496E7
N,349,3123544.722,1.7489316824E7
M,1471,3124365.619,1.7456596062E7
K,1765,3124091.809,1.7482611861E7
K,1766,3123487.275,1.7483554572E7
O,320,3123543.487,1.7476147697E7
M,1472,3124250.804,1.7467946333E7
M,1473,3124132.97,1.7467466192E7
L,1018,3123843.95,1.7450668663E7
N,350,3124177.669,1.7479565031E7
Q,416,3124005.534,1.7500776137E7
O,321,3124194.14,1.74742891E7
O,322,3124260.977,1.7473628558E7
N,351,3124529.206,1.7490398156E7
K,1767,3124077.172,1.7447511635E7
O,323,3123497.431,1.7476789389E7
K,1768,3124046.046,1.7488272601E7
M,1474,3123965.253,1.7465952697E7
M,1475,3124265.583,1.7462428369E7
N,352,3124971.152,1.7479793616E7
L,1019,3124042.608,1.7492152222E7
N,353,3124171.221,1.7477700706E7
M,1476,3124677.537,1.7501012554E7
Q,417,3123809.205,1.7502427011E7
O,324,3124875.626,1.7451911512E7
O,325,3124129.63,1.7444325695E7
K,1769,3124312.318,1.7490660271E7
M,1477,3124663.622,1.7498796863E7
K,1770,3124489.599,1.7446299885E7
L,1020,3124343.75,1.7469889406E7
M,1478,3124244.143,1.749873418E7
L,1021,3124028.549,1.7448108345E7
M,1479,3124088.179,1.7496618047E7
O,326,3124885.287,1.7475351206E7
L,1022,3124864.189,1.749282706E7
M,1480,3124069.013,1.7464370015E7
M,1481,3124516.208,1.7495492333E7
M,1482,3124812.626,1.7464171215E7
M,1483,3125128.538,1.7466366079E7
K,1771,3124531.929,1.7472236054E7
K,1772,3124942.329,1.7481423121E7
O,327,3125252.212,1.7473702278E7
K,1773,3124886.184,1.7446533138E7
M,1484,3124763.284,1.7497741207E7
M,1485,3125389.348,1.7497272159E7
K,1774,3124874.647,1.7444911528E7
K,1775,3125110.434,1.7483489315E7
M,1486,3124743.83,1.7495274262E7
K,1776,3125335.734,1.7491090521E7
L,1023,3125124.241,1.745033056E7
M,1487,3125048.231,1.749399568E7
K,1777,3125053.828,1.7444595975E7
S,49,3125410.679,1.7481054858E7
K,1778,3125367.307,1.7484606536E7
O,328,3125240.209,1.7476372352E7
S,50,3124621.553,1.7478844677E7
L,1024,3125032.585,1.7471172118E7
K,1779,3125267.968,1.7482690095E7
M,1488,3125580.605,1.7500634621E7
Q,418,3124390.501,1.7501335922E7
L,1025,3125356.113,1.7448937092E7
K,1780,3125542.912,1.7445528801E7
O,329,3124643.445,1.7447554305E7
O,330,3124640.069,1.7472850016E7
K,1781,3124871.372,1.7473022401E7
K,1782,3124923.303,1.7473772001E7
K,1783,3125503.612,1.7451829528E7
M,1489,3125350.172,1.7465436553E7
K,1784,3124721.088,1.74762202E7
M,1490,3125222.952,1.746834787E7
L,1026,3125038.576,1.7489352245E7
L,1027,3124914.041,1.7493944647E7
M,1491,3125365.269,1.7455285402E7
Q,419,3125504.809,1.7500790588E7
L,1028,3124774.195,1.7470735124E7
K,1785,3124713.933,1.7474041577E7
L,1029,3125471.856,1.7466289869E7
Q,420,3125073.75,1.7498950408E7
L,1030,3125050.363,1.7447989723E7
Q,421,3125239.312,1.749537281E7
K,1786,3125116.215,1.7451976872E7
N,354,3125904.268,1.749196806E7
K,1787,3125625.984,1.7446351315E7
K,1788,3125660.954,1.7485139329E7
Q,422,3125483.625,1.7499021485E7
L,1031,3125738.957,1.7464572496E7
O,331,3125725.889,1.7442827813E7
L,1032,3125980.991,1.7492063033E7
L,1033,3125845.305,1.7471925455E7
O,332,3125528.721,1.7474398425E7
K,1789,3124840.643,1.7447360073E7
Q,423,3125819.742,1.7498075777E7
L,1034,3126216.47,1.7473446396E7
L,1035,3125732.687,1.7450290817E7
K,1790,3125973.616,1.7478593802E7
O,333,3125426.967,1.7451401781E7
N,355,3125567.879,1.7482731948E7
K,1791,3125906.356,1.7446659857E7
L,1036,3126108.705,1.7467272911E7
K,1792,3126161.602,1.7479707478E7
O,334,3126229.018,1.744513598E7
O,335,3127031.396,1.7472270139E7
Q,424,3126264.296,1.7497453297E7
K,1793,3125602.45,1.7480900177E7
K,1794,3126431.605,1.7481078214E7
N,356,3125311.623,1.7484290816E7
O,336,3126281.276,1.7474727843E7
K,1795,3126134.827,1.7481872971E7
L,1037,3126155.998,1.7489159705E7
Q,425,3126455.52,1.7497678614E7
L,1038,3126557.928,1.7493224683E7
L,1039,3126665.194,1.7449444494E7
L,1040,3126484.681,1.7451823357E7
L,1041,3126659.676,1.7489628895E7
Q,426,3126716.125,1.7496817132E7
O,337,3126422.689,1.7475790065E7
L,1042,3125799.034,1.7453480712E7
L,1043,3125933.303,1.7466672332E7
L,1044,3126315.522,1.7490782241E7
L,1045,3126864.294,1.7488260115E7
K,1796,3126537.156,1.7483337975E7
L,1046,3126940.408,1.7467385052E7
K,1797,3127172.524,1.7485462229E7
K,1798,3126607.695,1.7482786685E7
L,1047,3126634.044,1.7465548909E7
Q,427,3127014.156,1.7495968882E7
O,338,3126636.535,1.7489207602E7
K,1799,3125711.321,1.7443687848E7
K,1800,3127017.105,1.7444631065E7
O,339,3127249.594,1.7442587191E7
O,340,3126935.893,1.7442915887E7
P,398,3127387.421,1.7456641031E7
L,1048,3127326.487,1.7492652988E7
L,1049,3126299.003,1.7468432847E7
O,341,3126341.9,1.7451160484E7
L,1050,3127476.604,1.7444929813E7
N,357,3127406.431,1.74846812E7
M,1492,3127296.322,1.7456208144E7
L,1051,3127499.539,1.7447245527E7
K,1801,3126444.707,1.7467360785E7
K,1802,3126372.063,1.747402932E7
L,1052,3127394.691,1.7470009987E7
O,342,3126260.722,1.7475961462E7
K,1803,3127165.58,1.7485845386E7
L,1053,3126544.975,1.744659777E7
O,343,3126787.837,1.744849567E7
K,1804,3126821.19,1.7473537615E7
L,1054,3126738.714,1.7480209345E7
L,1055,3126971.115,1.7480764467E7
O,344,3127328.411,1.7489611173E7
L,1056,3126730.93,1.7449539712E7
M,1493,3128132.868,1.7462889545E7
L,1057,3126550.348,1.7490642464E7
O,345,3127331.623,1.7442072685E7
L,1058,3126934.326,1.747243976E7
O,346,3127362.504,1.744165908E7
K,1805,3126588.54,1.7449805149E7
L,1059,3127307.895,1.7468753786E7
L,1060,3127752.896,1.7465789353E7
L,1061,3127227.916,1.7492034049E7
O,347,3127638.99,1.7445733494E7
L,1062,3127157.955,1.7472219494E7
K,1806,3128318.183,1.7485645464E7
L,1063,3127651.537,1.7489274499E7
O,348,3128006.065,1.7447150706E7
O,349,3128514.529,1.7448695012E7
L,1064,3127693.556,1.748183295E7
L,1065,3127585.758,1.7448098529E7
L,1066,3128209.506,1.748310097E7
T,25,3127982.053,1.7492031257E7
L,1067,3127844.654,1.7444528539E7
O,350,3127786.82,1.7474620878E7
L,1068,3127709.044,1.7469047521E7
O,351,3128029.144,1.7440614056E7
K,1807,3128236.168,1.7450067665E7
L,1069,3127551.975,1.7444709885E7
L,1070,3127659.413,1.7470332599E7
K,1808,3127734.455,1.7471411603E7
O,352,3127437.944,1.7467029052E7
L,1071,3128534.762,1.7467473377E7
K,1809,3128293.524,1.7449546742E7
M,1494,3129051.103,1.7462174266E7
M,1495,3129010.632,1.7456097483E7
O,353,3128193.808,1.7450955573E7
O,354,3127811.243,1.7443561463E7
M,1496,3129311.688,1.7463723034E7
K,1810,3128383.561,1.7484996507E7
O,355,3129273.274,1.7444977555E7
L,1072,3128774.998,1.7481163984E7
L,1073,3128328.306,1.7451487012E7
L,1074,3128537.703,1.7471913371E7
O,356,3128011.253,1.7474447462E7
O,357,3128676.502,1.7439755691E7
O,358,3128865.716,1.7445575379E7
O,359,3128706.077,1.7451937564E7
N,358,3128865.202,1.7476971551E7
O,360,3128961.817,1.7472722329E7
O,361,3129311.971,1.7449753629E7
L,1075,3128855.735,1.7443511978E7
K,1811,3128639.181,1.7447168854E7
O,362,3129010.988,1.7439710117E7
K,1812,3129262.744,1.7448450175E7
O,363,3129261.477,1.7443495081E7
T,26,3129242.736,1.7492056451E7
O,364,3128937.673,1.7441796218E7
O,365,3129164.516,1.7488769919E7
O,366,3128842.066,1.7449231943E7
O,367,3129186.968,1.7469767502E7
M,1497,3128925.837,1.7464598699E7
O,368,3129141.164,1.7441982059E7
L,1076,3128393.621,1.7466672684E7
L,1077,3129027.973,1.7488843753E7
K,1813,3129220.258,1.7446206802E7
O,369,3129342.646,1.7449363997E7
T,27,3128816.702,1.7493499634E7
O,370,3128566.849,1.7473980259E7
K,1814,3128313.484,1.7448371596E7
N,359,3128370.294,1.7476031619E7
O,371,3128930.91,1.7468391181E7
K,1815,3128661.016,1.7444793833E7
O,372,3129154.065,1.7443082998E7
K,1816,3128475.071,1.7477925559E7
L,1078,3128496.589,1.7482858569E7
O,373,3128611.596,1.7439183028E7
L,1079,3128776.459,1.7490523196E7
L,1080,3128928.465,1.7481238175E7
K,1817,3128807.2,1.7444654738E7
L,1081,3128913.236,1.7443078613E7
L,1082,3128376.033,1.7483041767E7
O,374,3129141.909,1.7488340592E7
O,375,3128814.082,1.7468561529E7
K,1818,3128649.894,1.7449497856E7
M,1498,3129676.873,1.7454775593E7
O,376,3128865.922,1.7470093277E7
K,1819,3129322.761,1.7467980908E7
K,1820,3128524.704,1.7479679857E7
O,377,3129118.727,1.7439613042E7
K,1821,3128606.571,1.74706929E7
O,378,3129450.036,1.7442392374E7
O,379,3129382.845,1.7437960963E7
K,1822,3129472.905,1.7472909311E7
L,1083,3129085.727,1.7485244746E7
O,380,3128949.279,1.747228084E7
O,381,3129271.927,1.7448222729E7
T,28,3129449.957,1.7493253003E7
O,382,3129491.669,1.744087844E7
O,383,3130105.017,1.7438849296E7
L,1084,3129352.033,1.7483654954E7
T,29,3129119.244,1.7492853223E7
K,1823,3129567.728,1.7446721302E7
O,384,3129023.871,1.745119421E7
T,30,3129696.787,1.7492609266E7
L,1085,3130139.972,1.7488827653E7
L,1086,3130115.139,1.7451365646E7
L,1087,3129840.764,1.7484127582E7
K,1824,3129690.096,1.7478303683E7
K,1825,3129827.908,1.7450288603E7
K,1826,3128984.424,1.7445990848E7
L,1088,3130070.465,1.7484428374E7
O,385,3130898.199,1.7469369294E7
O,386,3130011.41,1.7474096717E7
L,1089,3130338.304,1.7442947731E7
T,31,3129810.759,1.7482748498E7
L,1090,3130282.929,1.7489435775E7
O,387,3130469.081,1.7449402321E7
K,1827,3130065.906,1.7444414891E7
K,1828,3130101.086,1.7445286317E7
N,360,3130009.444,1.747791316E7
O,388,3130742.684,1.7438629413E7
N,361,3130554.133,1.7475382172E7
K,1829,3130475.875,1.7468725888E7
O,389,3130393.845,1.7440926142E7
O,390,3130289.422,1.7471457369E7
K,1830,3130167.034,1.7481406302E7
O,391,3130620.016,1.7447811144E7
T,32,3130920.139,1.7490297747E7
O,392,3129995.284,1.7447124975E7
K,1831,3130205.171,1.7448452946E7
K,1832,3130296.288,1.747616425E7
N,362,3130750.938,1.7476199011E7
L,1091,3130730.916,1.7485847022E7
L,1092,3130572.721,1.7485897722E7
M,1499,3130300.245,1.7464310801E7
K,1833,3130805.434,1.7479910833E7
O,393,3130151.534,1.7448739556E7
K,1834,3129927.473,1.7478882908E7
L,1093,3131052.737,1.748208791E7
O,394,3130771.394,1.7441898468E7
K,1835,3130598.385,1.7444164123E7
O,395,3130861.466,1.7439008244E7
N,363,3130584.845,1.7476383997E7
L,1094,3130128.721,1.7487282827E7
O,396,3130698.204,1.7469844694E7
L,1095,3130278.981,1.74670286E7
O,397,3130166.991,1.7445456698E7
T,33,3130963.792,1.7492554244E7
M,1500,3130801.454,1.7464169704E7
L,1096,3130533.213,1.7486961746E7
O,398,3130798.331,1.744689694E7
O,399,3130413.145,1.7449443478E7
O,400,3131044.706,1.7440557282E7
K,1836,3130699.623,1.7480251355E7
T,34,3130942.546,1.7491498706E7
K,1837,3130264.843,1.7481286086E7
O,401,3130547.974,1.7470973796E7
L,1097,3131055.431,1.7494492179E7
S,51,3130657.112,1.7480431021E7
O,402,3130626.628,1.7448655607E7
L,1098,3131032.321,1.7450699818E7
M,1501,3130297.324,1.746278802E7
K,1838,3130387.663,1.7469238891E7
O,403,3130588.418,1.744710339E7
T,35,3130224.398,1.7482853824E7
N,364,3130418.19,1.747912125E7
N,365,3130303.561,1.7477362145E7
O,404,3130720.374,1.7442179394E7
S,52,3131143.987,1.7479095805E7
L,1099,3130749.257,1.7488355581E7
N,366,3130248.994,1.7471820839E7
L,1100,3130303.378,1.7489580123E7
L,1101,3130663.021,1.7443109654E7
O,405,3131055.463,1.7438489688E7
O,406,3131241.078,1.7450054197E7
N,367,3131241.434,1.7477445291E7
S,53,3131615.402,1.7477267607E7
T,36,3131576.379,1.748266523E7
O,407,3131166.612,1.7489919624E7
N,368,3130463.406,1.7473901923E7
O,408,3131446.363,1.7469690033E7
M,1502,3131016.667,1.746272974E7
L,1102,3130550.575,1.7493437713E7
S,54,3131760.686,1.7481339892E7
T,37,3130899.693,1.7484230797E7
L,1103,3131522.32,1.7468214652E7
T,38,3130549.346,1.7484539328E7
O,409,3131590.192,1.7439806292E7
T,39,3131345.403,1.7490785621E7
O,410,3130648.803,1.7443572371E7
T,40,3131452.615,1.7485764251E7
K,1839,3131543.129,1.7447755989E7
K,1840,3131623.851,1.7446988348E7
N,369,3132013.341,1.7480456806E7
K,1841,3132485.693,1.7478287453E7
M,1503,3131460.452,1.7464829934E7
K,1842,3131585.122,1.7469929696E7
L,1104,3131692.924,1.7492545865E7
O,411,3131578.808,1.7445361448E7
K,1843,3131530.915,1.7449214362E7
N,370,3131124.027,1.747312113E7
M,1504,3132211.358,1.7463398233E7
N,371,3132146.395,1.747268936E7
L,1105,3131826.2,1.7494219271E7
T,41,3131322.706,1.7485897162E7
O,412,3131575.026,1.7443969938E7
N,372,3132663.742,1.7476550073E7
N,373,3132209.582,1.7476123622E7
O,413,3132245.122,1.744540999E7
N,374,3132400.252,1.7479181283E7
O,414,3132039.273,1.743939659E7
O,415,3131437.674,1.7440956076E7
O,416,3132011.132,1.7441450334E7
L,1106,3132376.611,1.7468345566E7
N,375,3131944.935,1.7476390063E7
T,42,3132633.091,1.7490786662E7
N,376,3132598.29,1.7477486058E7
L,1107,3132193.742,1.7492569549E7
O,417,3132172.937,1.7442811926E7
T,43,3132330.433,1.7486422798E7
L,1108,3132425.331,1.7451360181E7
L,1109,3132326.765,1.7449678257E7
N,377,3131960.132,1.7470879458E7
K,1844,3131800.644,1.7471336758E7
L,1110,3132674.675,1.7494136462E7
O,418,3132829.158,1.7441525094E7
O,419,3132960.926,1.7440359293E7
M,1505,3132389.41,1.74596044E7
O,420,3132747.381,1.7438707507E7
L,1111,3132143.696,1.7484937898E7
N,378,3132515.519,1.747378806E7
O,421,3132875.91,1.743850024E7
T,44,3131879.635,1.7489511827E7
O,422,3132112.478,1.7444641969E7
K,1845,3132540.157,1.744201501E7
O,423,3132335.992,1.7440919602E7
T,45,3132698.783,1.7487358769E7
T,46,3132761.665,1.7487463048E7
K,1846,3131921.105,1.747966798E7
N,379,3131843.201,1.7474692542E7
K,1847,3132231.737,1.7444276508E7
T,47,3132960.814,1.7488235265E7
O,424,3132081.855,1.7470334161E7
T,48,3132229.585,1.7489356335E7
L,1112,3131981.714,1.7484427217E7
P,399,3132482.874,1.7459251715E7
M,1506,3132705.692,1.7461200195E7
O,425,3132941.408,1.7442058175E7
N,380,3132249.617,1.7475310128E7
O,426,3132289.481,1.7449596667E7
O,427,3132556.927,1.7440296801E7
K,1848,3132596.14,1.744793412E7
L,1113,3132315.766,1.7469706244E7
L,1114,3132097.658,1.7491396099E7
K,1849,3132676.69,1.7478908807E7
L,1115,3132199.916,1.7463525669E7
L,1116,3132676.049,1.7485424947E7
O,428,3132219.539,1.7446584819E7
O,429,3132557.753,1.7441345973E7
L,1117,3133137.489,1.7462552078E7
K,1850,3132219.519,1.744653464E7
K,1851,3133140.08,1.7440800307E7
N,381,3132383.352,1.7477389269E7
L,1118,3132697.154,1.746705217E7
N,382,3132560.32,1.7478684326E7
L,1119,3132366.494,1.7492657411E7
N,383,3132259.859,1.7476014953E7
N,384,3132805.837,1.7476265718E7
K,1852,3132021.42,1.744766186E7
L,1120,3132893.935,1.7493800025E7
N,385,3132351.661,1.7474808184E7
N,386,3132704.637,1.7473062908E7
L,1121,3133344.787,1.7484865507E7
L,1122,3133311.121,1.749223137E7
N,387,3133451.888,1.7483612191E7
N,388,3133266.055,1.7475321971E7
T,49,3133555.218,1.7486055496E7
L,1123,3132892.237,1.7495344064E7
L,1124,3133615.978,1.7484630671E7
K,1853,3133626.85,1.7448226676E7
L,1125,3133757.133,1.7487044344E7
K,1854,3133938.473,1.7443025154E7
N,389,3133237.424,1.7477414043E7
M,1507,3134093.905,1.7459378281E7
L,1126,3133418.483,1.7491281762E7
N,390,3133528.094,1.7478863113E7
L,1127,3133387.149,1.7464328915E7
O,430,3133890.241,1.7446351044E7
L,1128,3133990.963,1.7485960553E7
N,391,3133891.544,1.7476517189E7
L,1129,3132694.146,1.7483036331E7
O,431,3133471.651,1.7440321146E7
N,392,3132239.572,1.7480760114E7
N,393,3134072.282,1.747648174E7
L,1130,3133886.25,1.7441523947E7
K,1855,3133426.314,1.7475848325E7
K,1856,3133484.331,1.7481511378E7
L,1131,3132956.22,1.7466023448E7
L,1132,3133860.349,1.746529747E7
L,1133,3133933.841,1.7486558057E7
L,1134,3133808.691,1.7468360074E7
K,1857,3133453.166,1.7443073899E7
L,1135,3134040.746,1.7462670567E7
K,1858,3133997.529,1.7482190244E7
O,432,3133681.829,1.7439022764E7
K,1859,3133956.702,1.7440704852E7
L,1136,3133896.447,1.7469028085E7
L,1137,3134057.099,1.7489307042E7
L,1138,3133768.28,1.7490032689E7
K,1860,3133907.872,1.7479579222E7
N,394,3133699.167,1.7480558748E7
K,1861,3133046.858,1.748258501E7
L,1139,3134157.013,1.7492778509E7
N,395,3134670.609,1.7473466505E7
N,396,3133572.771,1.7474326795E7
N,397,3134111.283,1.7472743641E7
L,1140,3133523.12,1.7441715628E7
O,433,3133633.694,1.7444709081E7
O,434,3134662.832,1.744736377E7
K,1862,3133617.337,1.7480523045E7
O,435,3133146.85,1.7443601221E7
N,398,3133900.992,1.7475972459E7
K,1863,3133983.172,1.7480986636E7
O,436,3134463.204,1.7438689029E7
N,399,3134289.353,1.7472352912E7
L,1141,3134668.979,1.7494215943E7
M,1508,3133925.771,1.7453328169E7
N,400,3133817.845,1.7476616059E7
L,1142,3134597.968,1.7491443123E7
L,1143,3134780.761,1.7483747858E7
O,437,3134808.573,1.7490327914E7
L,1144,3134258.275,1.7466498817E7
L,1145,3133782.622,1.7463362878E7
N,401,3133787.237,1.7474873968E7
O,438,3134314.005,1.7443786349E7
O,439,3133779.924,1.7441371464E7
L,1146,3133706.299,1.7494501036E7
O,440,3134817.535,1.7444963188E7
K,1864,3133908.793,1.7479070962E7
O,441,3134481.61,1.7486017624E7
L,1147,3134300.15,1.749204246E7
O,442,3133924.912,1.7443080002E7
O,443,3134911.758,1.7441602903E7
O,444,3133807.65,1.7440343708E7
N,402,3134030.507,1.7474078463E7
N,403,3134180.975,1.7471421708E7
L,1148,3133837.326,1.7449869792E7
N,404,3134316.831,1.7474323798E7
L,1149,3133973.197,1.7484676795E7
O,445,3133893.751,1.7447095775E7
N,405,3134738.917,1.7477380553E7
Q,428,3134832.74,1.7485711344E7
L,1150,3134304.49,1.7486522448E7
N,406,3134793.977,1.7474184746E7
N,407,3133800.161,1.747585216E7
K,1865,3134426.142,1.7448311651E7
N,408,3134796.441,1.7471440597E7
K,1866,3134459.507,1.7475596216E7
L,1151,3134192.038,1.748718752E7
L,1152,3133890.197,1.7464652555E7
O,446,3134728.176,1.7441341386E7
O,447,3134185.058,1.744596726E7
N,409,3134673.327,1.7474446675E7
L,1153,3134358.768,1.74836516E7
L,1154,3134889.574,1.7494440829E7
O,448,3134443.562,1.743938588E7
K,1867,3134607.101,1.7478207003E7
K,1868,3134973.083,1.7474792511E7
K,1869,3134868.683,1.7444621364E7
K,1870,3134343.81,1.747011793E7
N,410,3134484.849,1.7478098958E7
L,1155,3134463.565,1.7468943545E7
N,411,3135302.147,1.7476151692E7
P,400,3135438.643,1.7498602926E7
K,1871,3134267.056,1.746789444E7
O,449,3134896.639,1.7443379072E7
L,1156,3135297.556,1.7492215422E7
N,412,3135388.973,1.7477577813E7
O,450,3134653.654,1.7447975697E7
L,1157,3134683.74,1.7490609462E7
N,413,3136023.814,1.7478031783E7
M,1509,3135248.052,1.7453929043E7
O,451,3135628.031,1.744028101E7
K,1872,3134462.112,1.7466502456E7
M,1510,3135889.097,1.7453195767E7
N,414,3135201.25,1.7476931693E7
N,415,3134513.415,1.7475499512E7
L,1158,3135325.362,1.7490618682E7
O,452,3136062.054,1.7460892064E7
L,1159,3135445.225,1.7483101748E7
O,453,3135129.308,1.7446719922E7
K,1873,3134542.301,1.7465080344E7
O,454,3135539.628,1.7442179496E7
O,455,3134734.419,1.7440573916E7
O,456,3135883.694,1.7487418801E7
M,1511,3136366.866,1.7460751469E7
N,416,3136157.598,1.7476294682E7
L,1160,3136035.982,1.7491745666E7
O,457,3135168.532,1.7484712009E7
L,1161,3135680.314,1.7487485362E7
O,458,3136193.956,1.7467523134E7
N,417,3136052.256,1.7474601419E7
O,459,3135218.987,1.7466978819E7
L,1162,3135461.502,1.7489637901E7
N,418,3136027.856,1.7470651984E7
O,460,3136010.504,1.7468615066E7
O,461,3135962.832,1.7441355005E7
K,1874,3135986.64,1.7476263749E7
L,1163,3135586.48,1.7488626273E7
O,462,3135118.097,1.7467481265E7
O,463,3135782.681,1.7447803284E7
O,464,3135230.132,1.7449453839E7
K,1875,3135842.425,1.7469137677E7
N,419,3135255.763,1.747386613E7
L,1164,3136277.386,1.7486011585E7
L,1165,3136015.183,1.7484441327E7
M,1512,3136395.649,1.7498450011E7
O,465,3135824.228,1.7445110022E7
O,466,3136014.359,1.7442678201E7
N,420,3136187.255,1.7472943665E7
L,1166,3136577.479,1.7493493921E7
L,1167,3135537.622,1.7492750432E7
